record_type,epoch,step,global_step,optimizer_step,train_step_loss,train_running_loss,train_epoch_loss,val_loss,val_wer,lr,elapsed_sec,best_wer
train_step,47,27,2189,157,3.5952963829040527,4.231632162023474,,,,1.57e-05,,
train_step,47,28,2190,158,4.7346343994140625,4.249596527644566,,,,1.58e-05,,
train_step,47,29,2191,158,3.8611180782318115,4.236200719044127,,,,1.58e-05,,
train_step,47,30,2192,159,4.331797122955322,4.239387265841166,,,,1.59e-05,,
train_step,47,31,2193,159,3.6508231163024902,4.220401325533467,,,,1.59e-05,,
train_step,47,32,2194,160,4.343923568725586,4.224261395633221,,,,1.6000000000000003e-05,,
train_step,47,33,2195,160,4.1883416175842285,4.223172917510524,,,,1.6000000000000003e-05,,
train_step,47,34,2196,161,4.469788551330566,4.230426318505231,,,,1.6100000000000002e-05,,
train_step,47,35,2197,161,3.8466036319732666,4.219459956032889,,,,1.6100000000000002e-05,,
train_step,47,36,2198,162,4.412108898162842,4.224811315536499,,,,1.62e-05,,
train_step,47,37,2199,162,4.191572666168213,4.2239129736616805,,,,1.62e-05,,
train_step,47,38,2200,163,3.661761522293091,4.209119514415138,,,,1.63e-05,,
train_step,47,39,2201,163,3.860440731048584,4.200179032790355,,,,1.63e-05,,
train_step,47,40,2202,164,4.3380889892578125,4.203626781702042,,,,1.64e-05,,
train_step,47,41,2203,164,4.440799713134766,4.209411487346742,,,,1.64e-05,,
train_step,47,42,2204,165,4.308506011962891,4.211770880789984,,,,1.65e-05,,
train_step,47,43,2205,165,4.170079231262207,4.210801307545152,,,,1.65e-05,,
train_step,47,44,2206,166,4.110329627990723,4.2085178602825515,,,,1.66e-05,,
train_step,47,45,2207,166,4.136509895324707,4.206917683283488,,,,1.66e-05,,
train_step,47,46,2208,167,4.094931125640869,4.204483192899953,,,,1.67e-05,,
train_step,47,47,2209,168,4.427276134490967,4.2092234682529535,,,,1.6800000000000002e-05,,
epoch_summary,47,47,2209,168,,,4.2092234682529535,nan,nan,1.6800000000000002e-05,9.319387912750244,0.21612232079767607
train_step,48,1,2210,168,3.9478583335876465,3.9478583335876465,,,,1.6800000000000002e-05,,
train_step,48,2,2211,169,4.152099609375,4.049978971481323,,,,1.69e-05,,
train_step,48,3,2212,169,3.859346866607666,3.9864349365234375,,,,1.69e-05,,
train_step,48,4,2213,170,4.139226913452148,4.024632930755615,,,,1.7e-05,,
train_step,48,5,2214,170,4.41367769241333,4.102441883087158,,,,1.7e-05,,
train_step,48,6,2215,171,4.2339887619018555,4.1243663628896075,,,,1.71e-05,,
train_step,48,7,2216,171,4.340567588806152,4.155252252306257,,,,1.71e-05,,
train_step,48,8,2217,172,4.363242149353027,4.181250989437103,,,,1.72e-05,,
train_step,48,9,2218,172,3.8936123847961426,4.149291144476996,,,,1.72e-05,,
train_step,48,10,2219,173,4.19041633605957,4.153403663635254,,,,1.73e-05,,
train_step,48,11,2220,173,3.747788906097412,4.116529594768178,,,,1.73e-05,,
train_step,48,12,2221,174,4.184275150299072,4.122175057729085,,,,1.74e-05,,
train_step,48,13,2222,174,4.069641590118408,4.118134021759033,,,,1.74e-05,,
train_step,48,14,2223,175,3.916212320327759,4.1037110430853705,,,,1.7500000000000002e-05,,
train_step,48,15,2224,175,4.222452163696289,4.111627117792765,,,,1.7500000000000002e-05,,
train_step,48,16,2225,176,4.29625129699707,4.123166128993034,,,,1.76e-05,,
train_step,48,17,2226,176,4.386800289154053,4.138674020767212,,,,1.76e-05,,
train_step,48,18,2227,177,3.6699841022491455,4.112635691960652,,,,1.77e-05,,
train_step,48,19,2228,177,4.191871643066406,4.116806005176745,,,,1.77e-05,,
train_step,48,20,2229,178,3.812788724899292,4.101605141162873,,,,1.78e-05,,
train_step,48,21,2230,178,4.3222880363464355,4.112113850457328,,,,1.78e-05,,
train_step,48,22,2231,179,4.166378974914551,4.114580447023565,,,,1.7899999999999998e-05,,
train_step,48,23,2232,179,3.943878650665283,4.107158629790597,,,,1.7899999999999998e-05,,
train_step,48,24,2233,180,3.8151726722717285,4.09499254822731,,,,1.8e-05,,
train_step,48,25,2234,180,4.014270782470703,4.091763677597046,,,,1.8e-05,,
train_step,48,26,2235,181,4.005969047546387,4.088463884133559,,,,1.81e-05,,
train_step,48,27,2236,181,3.7215449810028076,4.0748742951287165,,,,1.81e-05,,
train_step,48,28,2237,182,4.107638835906982,4.076044457299369,,,,1.8200000000000002e-05,,
train_step,48,29,2238,182,3.857494354248047,4.068508246849323,,,,1.8200000000000002e-05,,
train_step,48,30,2239,183,4.226701259613037,4.07378134727478,,,,1.83e-05,,
train_step,48,31,2240,183,3.6144776344299316,4.058965098473333,,,,1.83e-05,,
train_step,48,32,2241,184,4.454259872436523,4.071318060159683,,,,1.84e-05,,
train_step,48,33,2242,184,4.123600482940674,4.072902376001531,,,,1.84e-05,,
train_step,48,34,2243,185,3.8232433795928955,4.065559464342454,,,,1.8500000000000002e-05,,
train_step,48,35,2244,185,4.325366497039795,4.072982522419521,,,,1.8500000000000002e-05,,
train_step,48,36,2245,186,4.159597396850586,4.075388491153717,,,,1.8599999999999998e-05,,
train_step,48,37,2246,186,4.583318710327148,4.089116334915161,,,,1.8599999999999998e-05,,
train_step,48,38,2247,187,3.48848295211792,4.073310193262603,,,,1.87e-05,,
train_step,48,39,2248,187,4.077145576477051,4.073408536421947,,,,1.87e-05,,
train_step,48,40,2249,188,3.915363311767578,4.069457405805588,,,,1.88e-05,,
train_step,48,41,2250,188,3.919607639312744,4.0658025334521035,,,,1.88e-05,,
train_step,48,42,2251,189,4.447124481201172,4.074881627446129,,,,1.8900000000000002e-05,,
train_step,48,43,2252,189,3.746685266494751,4.067249153935632,,,,1.8900000000000002e-05,,
train_step,48,44,2253,190,3.736525535583496,4.059732708063993,,,,1.9e-05,,
train_step,48,45,2254,190,3.935922622680664,4.056981372833252,,,,1.9e-05,,
train_step,48,46,2255,191,3.7586543560028076,4.050496002902156,,,,1.91e-05,,
train_step,48,47,2256,192,4.5090813636779785,4.060253138237811,,,,1.9200000000000003e-05,,
epoch_summary,48,47,2256,192,,,4.060253138237811,nan,nan,1.9200000000000003e-05,9.118366479873657,0.21612232079767607
train_step,49,1,2257,192,3.9778494834899902,3.9778494834899902,,,,1.9200000000000003e-05,,
train_step,49,2,2258,193,3.6806697845458984,3.8292596340179443,,,,1.93e-05,,
train_step,49,3,2259,193,4.1993513107299805,3.9526235262552896,,,,1.93e-05,,
train_step,49,4,2260,194,4.145954132080078,4.000956177711487,,,,1.94e-05,,
train_step,49,5,2261,194,3.404766321182251,3.8817182064056395,,,,1.94e-05,,
train_step,49,6,2262,195,3.807210922241211,3.8693003257115683,,,,1.95e-05,,
train_step,49,7,2263,195,3.9252758026123047,3.8772968224116733,,,,1.95e-05,,
train_step,49,8,2264,196,4.30190372467041,3.9303726851940155,,,,1.96e-05,,
train_step,49,9,2265,196,4.178166389465332,3.9579053190019398,,,,1.96e-05,,
train_step,49,10,2266,197,4.0962629318237305,3.9717410802841187,,,,1.97e-05,,
train_step,49,11,2267,197,4.415217399597168,4.012057109312578,,,,1.97e-05,,
train_step,49,12,2268,198,3.9547643661499023,4.007282714049022,,,,1.98e-05,,
train_step,49,13,2269,198,3.7419381141662598,3.9868715909811168,,,,1.98e-05,,
train_step,49,14,2270,199,3.7137365341186523,3.967361944062369,,,,1.9900000000000003e-05,,
train_step,49,15,2271,199,4.3964385986328125,3.9959670543670653,,,,1.9900000000000003e-05,,
train_step,49,16,2272,200,3.953779697418213,3.993330344557762,,,,2e-05,,
train_step,49,17,2273,200,3.8409340381622314,3.9843658559462605,,,,2e-05,,
train_step,49,18,2274,201,3.802412509918213,3.97425733672248,,,,2.01e-05,,
train_step,49,19,2275,201,3.683623790740967,3.9589608343024003,,,,2.01e-05,,
train_step,49,20,2276,202,3.728886127471924,3.9474570989608764,,,,2.02e-05,,
train_step,49,21,2277,202,4.109186172485352,3.955158483414423,,,,2.02e-05,,
train_step,49,22,2278,203,3.7247314453125,3.944684527137063,,,,2.03e-05,,
train_step,49,23,2279,203,3.856562852859497,3.94085314999456,,,,2.03e-05,,
train_step,49,24,2280,204,3.806809186935425,3.935267984867096,,,,2.04e-05,,
train_step,49,25,2281,204,4.315119743347168,3.950462055206299,,,,2.04e-05,,
train_step,49,26,2282,205,3.562931537628174,3.935557035299448,,,,2.05e-05,,
train_step,49,27,2283,205,4.063401222229004,3.9402920051857278,,,,2.05e-05,,
train_step,49,28,2284,206,4.285053253173828,3.9526049068995883,,,,2.06e-05,,
train_step,49,29,2285,206,3.6575632095336914,3.942431055266282,,,,2.06e-05,,
train_step,49,30,2286,207,3.4562227725982666,3.926224112510681,,,,2.0700000000000002e-05,,
train_step,49,31,2287,207,4.0398149490356445,3.9298883330437446,,,,2.0700000000000002e-05,,
train_step,49,32,2288,208,4.2232666015625,3.9390564039349556,,,,2.08e-05,,
train_step,49,33,2289,208,4.024415969848633,3.941643057447491,,,,2.08e-05,,
train_step,49,34,2290,209,3.796398639678955,3.9373711628072403,,,,2.09e-05,,
train_step,49,35,2291,209,3.642517566680908,3.9289467743464876,,,,2.09e-05,,
train_step,49,36,2292,210,3.7568554878234863,3.92416646083196,,,,2.1e-05,,
train_step,49,37,2293,210,3.803567886352539,3.920907039900084,,,,2.1e-05,,
train_step,49,38,2294,211,4.0166168212890625,3.9234257183576884,,,,2.11e-05,,
train_step,49,39,2295,211,4.144988059997559,3.929106804040762,,,,2.11e-05,,
train_step,49,40,2296,212,3.8534905910491943,3.9272163987159727,,,,2.12e-05,,
train_step,49,41,2297,212,3.4028358459472656,3.914426629136248,,,,2.12e-05,,
train_step,49,42,2298,213,4.0692925453186035,3.9181139128548756,,,,2.13e-05,,
train_step,49,43,2299,213,4.00422477722168,3.9201164910959645,,,,2.13e-05,,
train_step,49,44,2300,214,4.059985160827637,3.923295324498957,,,,2.1400000000000002e-05,,
train_step,49,45,2301,214,4.580235481262207,3.9378939946492513,,,,2.1400000000000002e-05,,
train_step,49,46,2302,215,4.213138580322266,3.9438775725986646,,,,2.15e-05,,
train_step,49,47,2303,216,4.068471431732178,3.946528505771718,,,,2.1600000000000003e-05,,
epoch_summary,49,47,2303,216,,,3.946528505771718,nan,nan,2.1600000000000003e-05,9.279570817947388,0.21612232079767607
train_step,50,1,2304,216,4.287797451019287,4.287797451019287,,,,2.1600000000000003e-05,,
train_step,50,2,2305,217,3.5693039894104004,3.9285507202148438,,,,2.17e-05,,
train_step,50,3,2306,217,3.692816972732544,3.8499728043874106,,,,2.17e-05,,
train_step,50,4,2307,218,3.8467931747436523,3.849177896976471,,,,2.1799999999999998e-05,,
train_step,50,5,2308,218,3.999756336212158,3.8792935848236083,,,,2.1799999999999998e-05,,
train_step,50,6,2309,219,3.729679822921753,3.854357957839966,,,,2.19e-05,,
train_step,50,7,2310,219,3.9014172554016113,3.8610807146344865,,,,2.19e-05,,
train_step,50,8,2311,220,3.575941562652588,3.8254383206367493,,,,2.2e-05,,
train_step,50,9,2312,220,3.2522952556610107,3.761755757861667,,,,2.2e-05,,
train_step,50,10,2313,221,4.012625694274902,3.7868427515029905,,,,2.2100000000000002e-05,,
train_step,50,11,2314,221,4.186812400817871,3.8232036287134346,,,,2.2100000000000002e-05,,
train_step,50,12,2315,222,3.673251152038574,3.8107075889905295,,,,2.22e-05,,
train_step,50,13,2316,222,3.9610986709594727,3.822276133757371,,,,2.22e-05,,
train_step,50,14,2317,223,3.922771692276001,3.829454387937273,,,,2.23e-05,,
train_step,50,15,2318,223,3.8042140007019043,3.8277716954549152,,,,2.23e-05,,
train_step,50,16,2319,224,3.5430145263671875,3.8099743723869324,,,,2.2400000000000002e-05,,
train_step,50,17,2320,224,4.648796558380127,3.859316853915944,,,,2.2400000000000002e-05,,
train_step,50,18,2321,225,3.9588356018066406,3.8648456732432046,,,,2.25e-05,,
train_step,50,19,2322,225,3.758805751800537,3.8592646247462223,,,,2.25e-05,,
train_step,50,20,2323,226,4.2021942138671875,3.8764111042022704,,,,2.26e-05,,
train_step,50,21,2324,226,3.7603747844696045,3.8708855651673817,,,,2.26e-05,,
train_step,50,22,2325,227,3.909632444381714,3.872646786949851,,,,2.27e-05,,
train_step,50,23,2326,227,4.0835394859313965,3.8818160347316577,,,,2.27e-05,,
train_step,50,24,2327,228,3.636021614074707,3.871574600537618,,,,2.2800000000000002e-05,,
train_step,50,25,2328,228,3.8033699989318848,3.8688464164733887,,,,2.2800000000000002e-05,,
train_step,50,26,2329,229,4.139261245727539,3.8792469868293176,,,,2.29e-05,,
train_step,50,27,2330,229,3.749513626098633,3.874442047542996,,,,2.29e-05,,
train_step,50,28,2331,230,4.090032577514648,3.8821417093276978,,,,2.3e-05,,
train_step,50,29,2332,230,3.9061217308044434,3.8829686066199995,,,,2.3e-05,,
train_step,50,30,2333,231,4.17868709564209,3.892825889587402,,,,2.3100000000000002e-05,,
train_step,50,31,2334,231,4.011183738708496,3.896643884720341,,,,2.3100000000000002e-05,,
train_step,50,32,2335,232,4.075097560882568,3.9022205621004105,,,,2.32e-05,,
train_step,50,33,2336,232,3.5075418949127197,3.890260602488662,,,,2.32e-05,,
train_step,50,34,2337,233,3.419895887374878,3.8764263461617863,,,,2.33e-05,,
train_step,50,35,2338,233,3.8175337314605713,3.874743700027466,,,,2.33e-05,,
train_step,50,36,2339,234,3.739358425140381,3.870982997947269,,,,2.34e-05,,
train_step,50,37,2340,234,4.112706184387207,3.8775160570402405,,,,2.34e-05,,
train_step,50,38,2341,235,3.7641124725341797,3.8745317521848177,,,,2.35e-05,,
train_step,50,39,2342,235,4.190335750579834,3.8826292906052027,,,,2.35e-05,,
train_step,50,40,2343,236,4.42958927154541,3.896303290128708,,,,2.36e-05,,
train_step,50,41,2344,236,3.4071857929229736,3.8843735950749094,,,,2.36e-05,,
train_step,50,42,2345,237,4.0570268630981445,3.888484387170701,,,,2.37e-05,,
train_step,50,43,2346,237,3.52360200881958,3.879998750464861,,,,2.37e-05,,
train_step,50,44,2347,238,4.304671764373779,3.889650409871882,,,,2.3800000000000003e-05,,
train_step,50,45,2348,238,3.416783332824707,3.879142252604167,,,,2.3800000000000003e-05,,
train_step,50,46,2349,239,3.7631378173828125,3.8766204170558765,,,,2.39e-05,,
train_step,50,47,2350,240,3.284698247909546,3.864026328350635,,,,2.4e-05,,
epoch_summary,50,47,2350,240,,,3.864026328350635,2.6519595895494734,0.8045159680638723,2.4e-05,206.7537808418274,0.21612232079767607
train_step,51,1,2351,240,3.678530216217041,3.678530216217041,,,,2.4e-05,,
train_step,51,2,2352,241,3.8862295150756836,3.7823798656463623,,,,2.41e-05,,
train_step,51,3,2353,241,3.676790475845337,3.747183402379354,,,,2.41e-05,,
train_step,51,4,2354,242,3.5362048149108887,3.6944387555122375,,,,2.42e-05,,
train_step,51,5,2355,242,4.034541130065918,3.762459230422974,,,,2.42e-05,,
train_step,51,6,2356,243,3.746992588043213,3.7598814566930137,,,,2.43e-05,,
train_step,51,7,2357,243,3.745424747467041,3.7578162125178745,,,,2.43e-05,,
train_step,51,8,2358,244,3.5082645416259766,3.7266222536563873,,,,2.44e-05,,
train_step,51,9,2359,244,3.542569637298584,3.7061719629499645,,,,2.44e-05,,
train_step,51,10,2360,245,3.4693636894226074,3.682491135597229,,,,2.45e-05,,
train_step,51,11,2361,245,3.9490456581115723,3.706723364916715,,,,2.45e-05,,
train_step,51,12,2362,246,4.233720302581787,3.750639776388804,,,,2.46e-05,,
train_step,51,13,2363,246,3.6203243732452393,3.74061551460853,,,,2.46e-05,,
train_step,51,14,2364,247,3.752856731414795,3.741489887237549,,,,2.47e-05,,
train_step,51,15,2365,247,3.6313672065734863,3.734148375193278,,,,2.47e-05,,
train_step,51,16,2366,248,3.7567827701568604,3.735563024878502,,,,2.4800000000000003e-05,,
train_step,51,17,2367,248,3.6819546222686768,3.732409589430865,,,,2.4800000000000003e-05,,
train_step,51,18,2368,249,4.096191883087158,3.7526197168562145,,,,2.49e-05,,
train_step,51,19,2369,249,3.872697114944458,3.758939579913491,,,,2.49e-05,,
train_step,51,20,2370,250,3.7902960777282715,3.7605074048042297,,,,2.5e-05,,
train_step,51,21,2371,250,4.034172058105469,3.7735390549614314,,,,2.5e-05,,
train_step,51,22,2372,251,3.643864631652832,3.767644762992859,,,,2.51e-05,,
train_step,51,23,2373,251,3.4186642169952393,3.7524716957755713,,,,2.51e-05,,
train_step,51,24,2374,252,3.488144874572754,3.741458078225454,,,,2.52e-05,,
train_step,51,25,2375,252,3.8258168697357178,3.7448324298858644,,,,2.52e-05,,
train_step,51,26,2376,253,3.994349241256714,3.7544292303232045,,,,2.5300000000000002e-05,,
train_step,51,27,2377,253,3.847055196762085,3.7578598216727928,,,,2.5300000000000002e-05,,
train_step,51,28,2378,254,4.000469207763672,3.76652444260461,,,,2.54e-05,,
train_step,51,29,2379,254,4.0580949783325195,3.7765785990090204,,,,2.54e-05,,
train_step,51,30,2380,255,3.963555335998535,3.782811156908671,,,,2.5500000000000003e-05,,
train_step,51,31,2381,255,3.9684200286865234,3.788798539869247,,,,2.5500000000000003e-05,,
train_step,51,32,2382,256,3.343606472015381,3.7748862877488136,,,,2.5600000000000002e-05,,
train_step,51,33,2383,256,3.715045213699341,3.7730729218685264,,,,2.5600000000000002e-05,,
train_step,51,34,2384,257,3.287599563598633,3.758794293684118,,,,2.5699999999999998e-05,,
train_step,51,35,2385,257,3.616142988204956,3.754718542098999,,,,2.5699999999999998e-05,,
train_step,51,36,2386,258,3.784346342086792,3.755541536543104,,,,2.58e-05,,
train_step,51,37,2387,258,3.8831188678741455,3.7589895725250244,,,,2.58e-05,,
train_step,51,38,2388,259,3.654265880584717,3.7562336858950163,,,,2.59e-05,,
train_step,51,39,2389,259,3.6338281631469727,3.7530950827476306,,,,2.59e-05,,
train_step,51,40,2390,260,4.241805553436279,3.7653128445148467,,,,2.6000000000000002e-05,,
train_step,51,41,2391,260,4.143008232116699,3.7745249271392822,,,,2.6000000000000002e-05,,
train_step,51,42,2392,261,4.150694847106934,3.7834813538051786,,,,2.61e-05,,
train_step,51,43,2393,261,3.462848663330078,3.7760247796080835,,,,2.61e-05,,
train_step,51,44,2394,262,3.871124744415283,3.7781861424446106,,,,2.6200000000000003e-05,,
train_step,51,45,2395,262,3.593046188354492,3.774071921242608,,,,2.6200000000000003e-05,,
train_step,51,46,2396,263,3.768401861190796,3.7739486590675684,,,,2.63e-05,,
train_step,51,47,2397,264,3.456587553024292,3.767196295109201,,,,2.64e-05,,
epoch_summary,51,47,2397,264,,,3.767196295109201,nan,nan,2.64e-05,9.324196815490723,0.21612232079767607
train_step,52,1,2398,264,3.759751081466675,3.759751081466675,,,,2.64e-05,,
train_step,52,2,2399,265,3.16945743560791,3.4646042585372925,,,,2.65e-05,,
train_step,52,3,2400,265,4.028712272644043,3.6526402632395425,,,,2.65e-05,,
train_step,52,4,2401,266,4.005287170410156,3.740801990032196,,,,2.6600000000000003e-05,,
train_step,52,5,2402,266,3.704146146774292,3.733470821380615,,,,2.6600000000000003e-05,,
train_step,52,6,2403,267,3.937708854675293,3.767510493596395,,,,2.67e-05,,
train_step,52,7,2404,267,3.371110200881958,3.7108818803514754,,,,2.67e-05,,
train_step,52,8,2405,268,3.7106704711914062,3.7108554542064667,,,,2.68e-05,,
train_step,52,9,2406,268,3.1987946033477783,3.653959804111057,,,,2.68e-05,,
train_step,52,10,2407,269,3.8607468605041504,3.674638509750366,,,,2.6900000000000003e-05,,
train_step,52,11,2408,269,3.1394782066345215,3.625987573103471,,,,2.6900000000000003e-05,,
train_step,52,12,2409,270,3.8924503326416016,3.648192803064982,,,,2.7e-05,,
train_step,52,13,2410,270,3.5836634635925293,3.6432290077209473,,,,2.7e-05,,
train_step,52,14,2411,271,3.6862144470214844,3.6462993962424144,,,,2.71e-05,,
train_step,52,15,2412,271,3.4985227584838867,3.636447620391846,,,,2.71e-05,,
train_step,52,16,2413,272,3.7864091396331787,3.645820215344429,,,,2.72e-05,,
train_step,52,17,2414,272,4.209446430206299,3.6789746985715976,,,,2.72e-05,,
train_step,52,18,2415,273,3.663597583770752,3.678120414415995,,,,2.73e-05,,
train_step,52,19,2416,273,3.934530735015869,3.6916156944475675,,,,2.73e-05,,
train_step,52,20,2417,274,3.410733222961426,3.6775715708732606,,,,2.74e-05,,
train_step,52,21,2418,274,3.4251227378845215,3.6655501978737965,,,,2.74e-05,,
train_step,52,22,2419,275,3.7000277042388916,3.6671173572540283,,,,2.75e-05,,
train_step,52,23,2420,275,3.263082504272461,3.6495506245156992,,,,2.75e-05,,
train_step,52,24,2421,276,3.686967611312866,3.651109665632248,,,,2.7600000000000003e-05,,
train_step,52,25,2422,276,3.7756247520446777,3.656090269088745,,,,2.7600000000000003e-05,,
